Address,Area,Bedrooms,Bathrooms,Floors,Frontage,Access Road,House direction,Balcony direction,Legal status,Furniture state,Price
"Đống Đa, Hà Nội",46.0,5.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,17200.0
"Tây Hồ, Hà Nội",64.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,12000.0
"Gò Vấp, Hồ Chí Minh",70.0,,,5.0,False,,N/A,N/A,N/A,N/A,14700.0
"Thanh Xuân, Hà Nội",24.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,9100.0
"Nha Trang, Khánh Hòa",113.0,9.0,9.0,5.0,False,,N/A,N/A,N/A,N/A,6500.0
"Thủ Đức, Hồ Chí Minh",60.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,7900.0
"Quận 10, Hồ Chí Minh",150.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,22990.0
"Quận 2, Hồ Chí Minh",75.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,10000.0
"Hai Bà Trưng, Hà Nội",60.0,6.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,13500.0
"Quận 9, Hồ Chí Minh",77.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,7950.0
"Hải An, Hải Phòng",42.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,2750.0
"Quận 12, Hồ Chí Minh",44.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,5600.0
"Hai Bà Trưng, Hà Nội",45.0,6.0,7.0,6.0,False,,N/A,N/A,N/A,N/A,9000.0
"Gò Vấp, Hồ Chí Minh",32.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3900.0
"Phú Nhuận, Hồ Chí Minh",17.0,2.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,4000.0
"Nam Từ Liêm, Hà Nội",45.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,8250.0
"Tân Phú, Hồ Chí Minh",32.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,4600.0
"Vĩnh Long, Vĩnh Long",272.0,5.0,3.0,3.0,True,,N/A,N/A,N/A,N/A,6800.0
"Thủ Đức, Hồ Chí Minh",61.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,7050.0
"Quận 10, Hồ Chí Minh",18.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,3850.0
"An Dương, Hải Phòng",52.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,2150.0
"Lê Chân, Hải Phòng",44.0,3.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,2790.0
"Long Biên, Hà Nội",45.0,3.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,11700.0
"Quận 10, Hồ Chí Minh",53.0,6.0,6.0,6.0,False,,N/A,N/A,N/A,N/A,8970.0
"Long Biên, Hà Nội",75.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,8500.0
"Thanh Xuân, Hà Nội",25.0,3.0,,6.0,False,,N/A,N/A,N/A,N/A,5900.0
"Long Biên, Hà Nội",55.0,4.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,10100.0
"Nha Trang, Khánh Hòa",57.0,3.0,2.0,3.0,True,,N/A,N/A,N/A,N/A,4500.0
"Liên Chiểu, Đà Nẵng",80.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3500.0
"Tây Hồ, Hà Nội",350.0,8.0,8.0,10.0,True,,N/A,N/A,N/A,N/A,255000.0
"Hai Bà Trưng, Hà Nội",72.0,13.0,13.0,8.0,True,,N/A,N/A,N/A,N/A,43000.0
"Tây Hồ, Hà Nội",56.0,4.0,,7.0,False,,N/A,N/A,N/A,N/A,15900.0
"Ba Đình, Hà Nội",35.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,9250.0
"Long Biên, Hà Nội",35.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6800.0
"Gò Vấp, Hồ Chí Minh",38.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,5000.0
"Quận 8, Hồ Chí Minh",50.0,4.0,4.0,3.0,False,,N/A,N/A,N/A,N/A,5900.0
"Thuận An, Bình Dương",135.0,5.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,7300.0
"Quận 10, Hồ Chí Minh",87.0,6.0,5.0,8.0,False,,N/A,N/A,N/A,N/A,29460.0
"Quận 2, Hồ Chí Minh",52.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,7050.0
"Đống Đa, Hà Nội",47.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,9600.0
"Quận 10, Hồ Chí Minh",82.0,5.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,16450.0
"Tân Phú, Hồ Chí Minh",50.0,,,4.0,False,,N/A,N/A,N/A,N/A,5600.0
"Hai Bà Trưng, Hà Nội",40.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,16500.0
"Hai Bà Trưng, Hà Nội",40.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,7900.0
"Bình Thạnh, Hồ Chí Minh",65.0,5.0,6.0,5.0,True,,N/A,N/A,N/A,N/A,13600.0
"Tân Phú, Hồ Chí Minh",56.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,6900.0
"Bắc Từ Liêm, Hà Nội",30.0,3.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,6300.0
"Long Biên, Hà Nội",46.0,3.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,9000.0
"Hai Bà Trưng, Hà Nội",20.0,2.0,2.0,4.0,True,,N/A,N/A,N/A,N/A,1780.0
"Long Biên, Hà Nội",42.0,3.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,15200.0
"Tân Bình, Hồ Chí Minh",80.0,5.0,6.0,5.0,False,,N/A,N/A,N/A,N/A,10600.0
"Gò Vấp, Hồ Chí Minh",56.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,5300.0
"Ba Đình, Hà Nội",45.0,6.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,10600.0
"Thủ Thừa, Long An",104.0,7.0,7.0,6.0,False,,N/A,N/A,N/A,N/A,2300.0
"Đống Đa, Hà Nội",59.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,15000.0
"Nhà Bè, Hồ Chí Minh",60.0,3.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,5550.0
"Đông Anh, Hà Nội",52.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,5900.0
"Nha Trang, Khánh Hòa",89.0,9.0,10.0,5.0,True,,N/A,N/A,N/A,N/A,11000.0
"Quận 4, Hồ Chí Minh",48.0,8.0,8.0,7.0,False,,N/A,N/A,N/A,N/A,8530.0
"Cầu Giấy, Hà Nội",50.0,2.0,1.0,1.0,False,,N/A,N/A,N/A,N/A,2980.0
"Tây Hồ, Hà Nội",43.0,3.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,19000.0
"Nha Trang, Khánh Hòa",95.0,5.0,4.0,4.0,True,,N/A,N/A,N/A,N/A,10500.0
"Tân Phú, Hồ Chí Minh",132.0,5.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,13800.0
"Nam Từ Liêm, Hà Nội",35.0,8.0,8.0,6.0,False,,N/A,N/A,N/A,N/A,9500.0
"Hóc Môn, Hồ Chí Minh",100.0,,,2.0,False,,N/A,N/A,N/A,N/A,4000.0
"Tây Hồ, Hà Nội",36.0,3.0,,6.0,False,,N/A,N/A,N/A,N/A,10500.0
"Tân Bình, Hồ Chí Minh",11.0,13.0,14.0,5.0,False,,N/A,N/A,N/A,N/A,12000.0
"Tây Hồ, Hà Nội",40.0,8.0,6.0,7.0,False,,N/A,N/A,N/A,N/A,15800.0
"Tây Hồ, Hà Nội",36.0,3.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,7990.0
"Thủ Đức, Hồ Chí Minh",95.0,4.0,5.0,6.0,True,,N/A,N/A,N/A,N/A,10800.0
"Ba Đình, Hà Nội",36.0,3.0,5.0,7.0,True,,N/A,N/A,N/A,N/A,7900.0
"Hoàng Mai, Hà Nội",52.0,4.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,21200.0
"Đống Đa, Hà Nội",26.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,11400.0
"Dĩ An, Bình Dương",80.0,3.0,3.0,3.0,True,,N/A,N/A,N/A,N/A,7200.0
"Long Biên, Hà Nội",35.0,,,6.0,False,,N/A,N/A,N/A,N/A,8000.0
"Long Biên, Hà Nội",60.0,3.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,9000.0
"Long Biên, Hà Nội",45.0,3.0,5.0,8.0,True,,N/A,N/A,N/A,N/A,16300.0
"Nam Từ Liêm, Hà Nội",60.0,4.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,22000.0
"Long Biên, Hà Nội",50.0,4.0,5.0,8.0,False,,N/A,N/A,N/A,N/A,13200.0
"Hoàng Mai, Hà Nội",5.0,,,5.0,False,,N/A,N/A,N/A,N/A,17000.0
"Ba Đình, Hà Nội",20.0,2.0,2.0,6.0,False,,N/A,N/A,N/A,N/A,3650.0
"Thủ Đức, Hồ Chí Minh",54.0,4.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,7100.0
"Quận 10, Hồ Chí Minh",40.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,8480.0
"Cẩm Lệ, Đà Nẵng",41.0,2.0,2.0,4.0,True,,N/A,N/A,N/A,N/A,3600.0
"Thủ Đức, Hồ Chí Minh",65.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,5700.0
"Đống Đa, Hà Nội",111.0,14.0,14.0,11.0,False,,N/A,N/A,N/A,N/A,38000.0
"Hai Bà Trưng, Hà Nội",31.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,8200.0
"Thủ Đức, Hồ Chí Minh",100.0,4.0,4.0,3.0,False,,N/A,N/A,N/A,N/A,6850.0
"Nha Trang, Khánh Hòa",122.0,5.0,4.0,4.0,True,,N/A,N/A,N/A,N/A,13000.0
"Hải An, Hải Phòng",44.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,3480.0
"Tân Phú, Hồ Chí Minh",68.0,,,3.0,False,,N/A,N/A,N/A,N/A,6980.0
"Quận 9, Hồ Chí Minh",92.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,6450.0
"Bình Chánh, Hồ Chí Minh",140.0,8.0,8.0,5.0,False,,N/A,N/A,N/A,N/A,13300.0
"Nha Trang, Khánh Hòa",119.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,4000.0
"Tân Bình, Hồ Chí Minh",86.0,5.0,5.0,6.0,True,,N/A,N/A,N/A,N/A,22990.0
"Hải An, Hải Phòng",40.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,2450.0
"Hoàng Mai, Hà Nội",56.0,6.0,7.0,6.0,False,,N/A,N/A,N/A,N/A,12500.0
"Long Biên, Hà Nội",30.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,8250.0
"Long Biên, Hà Nội",65.0,5.0,4.0,6.0,True,,N/A,N/A,N/A,N/A,28500.0
"Thủ Đức, Hồ Chí Minh",40.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3900.0
"Tân Bình, Hồ Chí Minh",47.0,4.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,6000.0
"Quận 10, Hồ Chí Minh",33.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,6800.0
"Bắc Từ Liêm, Hà Nội",33.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,6600.0
"Đống Đa, Hà Nội",48.0,2.0,1.0,4.0,True,,N/A,N/A,N/A,N/A,2350.0
"Hải An, Hải Phòng",288.0,16.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,19000.0
"Quận 8, Hồ Chí Minh",76.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,9900.0
"Long Biên, Hà Nội",42.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,7900.0
"Đống Đa, Hà Nội",83.0,20.0,20.0,10.0,True,,N/A,N/A,N/A,N/A,41500.0
"Thủ Đức, Hồ Chí Minh",55.0,2.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,4450.0
"Tây Hồ, Hà Nội",77.0,5.0,6.0,5.0,False,,N/A,N/A,N/A,N/A,20500.0
"Thanh Oai, Hà Nội",36.0,,,6.0,False,,N/A,N/A,N/A,N/A,3700.0
"Bắc Từ Liêm, Hà Nội",79.0,6.0,8.0,7.0,False,,N/A,N/A,N/A,N/A,18500.0
"Hải An, Hải Phòng",44.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,4699.0
"Tây Hồ, Hà Nội",210.0,,,10.0,False,,N/A,N/A,N/A,N/A,135000.0
"Thủ Đức, Hồ Chí Minh",38.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,7100.0
"Gò Vấp, Hồ Chí Minh",42.0,3.0,3.0,3.0,True,,N/A,N/A,N/A,N/A,5980.0
"Hai Bà Trưng, Hà Nội",42.0,3.0,4.0,6.0,True,,N/A,N/A,N/A,N/A,25500.0
"Hai Bà Trưng, Hà Nội",36.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,8000.0
"Gò Vấp, Hồ Chí Minh",42.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,9900.0
"Hoàng Mai, Hà Nội",26.0,2.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,7500.0
"Long Biên, Hà Nội",100.0,5.0,4.0,4.0,True,,N/A,N/A,N/A,N/A,11400.0
"Hoàng Mai, Hà Nội",46.0,7.0,6.0,6.0,False,,N/A,N/A,N/A,N/A,12800.0
"Long Biên, Hà Nội",70.0,5.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,11600.0
"Tân Phú, Hồ Chí Minh",48.0,4.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,7980.0
"Thủ Đức, Hồ Chí Minh",464.0,28.0,28.0,7.0,False,,N/A,N/A,N/A,N/A,38950.0
"Tân Phú, Hồ Chí Minh",48.0,3.0,4.0,7.0,True,,N/A,N/A,N/A,N/A,7980.0
"Đông Anh, Hà Nội",102.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,6490.0
"Tân Phú, Hồ Chí Minh",58.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,7900.0
"Long Biên, Hà Nội",75.0,5.0,5.0,6.0,True,,N/A,N/A,N/A,N/A,18800.0
"Tây Hồ, Hà Nội",40.0,5.0,5.0,8.0,False,,N/A,N/A,N/A,N/A,11000.0
"Long Biên, Hà Nội",30.0,3.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,8000.0
"Tân Phú, Hồ Chí Minh",60.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,6690.0
"Tân Bình, Hồ Chí Minh",136.0,5.0,6.0,6.0,False,,N/A,N/A,N/A,N/A,23000.0
"Thanh Xuân, Hà Nội",37.0,5.0,,7.0,False,,N/A,N/A,N/A,N/A,16200.0
"Quận 12, Hồ Chí Minh",500.0,8.0,5.0,4.0,True,,N/A,N/A,N/A,N/A,18000.0
"Long Biên, Hà Nội",45.0,4.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,13000.0
"Đống Đa, Hà Nội",43.0,5.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,18000.0
"Gò Vấp, Hồ Chí Minh",68.0,4.0,6.0,6.0,False,,N/A,N/A,N/A,N/A,15300.0
"Hoàn Kiếm, Hà Nội",33.0,3.0,4.0,6.0,True,,N/A,N/A,N/A,N/A,21000.0
"Hai Bà Trưng, Hà Nội",35.0,3.0,4.0,6.0,True,,N/A,N/A,N/A,N/A,8200.0
"Bắc Từ Liêm, Hà Nội",61.0,4.0,3.0,4.0,True,,N/A,N/A,N/A,N/A,6800.0
"Hải An, Hải Phòng",90.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,7299.0
"Quận 9, Hồ Chí Minh",80.0,4.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,5650.0
"Nha Trang, Khánh Hòa",76.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,6500.0
"Nam Từ Liêm, Hà Nội",97.0,4.0,4.0,9.0,True,,N/A,N/A,N/A,N/A,35500.0
"Bình Thạnh, Hồ Chí Minh",50.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,7750.0
"Quận 7, Hồ Chí Minh",33.0,4.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,5550.0
"Quận 12, Hồ Chí Minh",107.0,7.0,8.0,6.0,False,,N/A,N/A,N/A,N/A,8500.0
"Nha Trang, Khánh Hòa",119.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,4500.0
"Hai Bà Trưng, Hà Nội",50.0,3.0,4.0,6.0,True,,N/A,N/A,N/A,N/A,27000.0
"Nha Trang, Khánh Hòa",76.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,6500.0
"Thủ Đức, Hồ Chí Minh",114.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,8250.0
"Lê Chân, Hải Phòng",66.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,8800.0
"Tây Hồ, Hà Nội",39.0,4.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,11700.0
"Cầu Giấy, Hà Nội",80.0,10.0,10.0,8.0,False,,N/A,N/A,N/A,N/A,40000.0
"Lê Chân, Hải Phòng",43.0,2.0,1.0,3.0,False,,N/A,N/A,N/A,N/A,1850.0
"Hai Bà Trưng, Hà Nội",53.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,12000.0
"Đống Đa, Hà Nội",40.0,6.0,,7.0,False,,N/A,N/A,N/A,N/A,12600.0
"Hoài Đức, Hà Nội",72.0,19.0,19.0,8.0,False,,N/A,N/A,N/A,N/A,14800.0
"Tây Hồ, Hà Nội",43.0,3.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,12800.0
"Phú Nhuận, Hồ Chí Minh",144.0,24.0,26.0,8.0,False,,N/A,N/A,N/A,N/A,23000.0
"Đan Phượng, Hà Nội",30.0,3.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,8200.0
"Đống Đa, Hà Nội",31.0,3.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,8600.0
"Hai Bà Trưng, Hà Nội",40.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,8900.0
"Hai Bà Trưng, Hà Nội",20.0,2.0,2.0,4.0,True,,N/A,N/A,N/A,N/A,1078.0
"Đống Đa, Hà Nội",27.0,2.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,7850.0
"Hoàng Mai, Hà Nội",66.0,,,8.0,False,,N/A,N/A,N/A,N/A,19980.0
"Đống Đa, Hà Nội",42.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,9500.0
"Quận 1, Hồ Chí Minh",56.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,12800.0
"Tây Hồ, Hà Nội",45.0,6.0,4.0,6.0,True,,N/A,N/A,N/A,N/A,28000.0
"Phú Nhuận, Hồ Chí Minh",142.0,4.0,4.0,3.0,True,,N/A,N/A,N/A,N/A,32000.0
"Phú Nhuận, Hồ Chí Minh",27.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,4850.0
"Long Biên, Hà Nội",80.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,7500.0
"Gò Vấp, Hồ Chí Minh",80.0,6.0,6.0,5.0,False,,N/A,N/A,N/A,N/A,12500.0
"Tây Hồ, Hà Nội",23.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6950.0
"Thủ Đức, Hồ Chí Minh",63.0,5.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,8200.0
"Quận 2, Hồ Chí Minh",120.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,8000.0
"Hải An, Hải Phòng",55.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,2.85
"Gò Vấp, Hồ Chí Minh",108.0,17.0,17.0,7.0,False,,N/A,N/A,N/A,N/A,21900.0
"Bình Thạnh, Hồ Chí Minh",60.0,5.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,10600.0
"Thanh Trì, Hà Nội",44.0,3.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,8800.0
"Hải An, Hải Phòng",51.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,2850.0
"Long Biên, Hà Nội",33.0,3.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,8800.0
"Đống Đa, Hà Nội",35.0,3.0,,8.0,False,,N/A,N/A,N/A,N/A,12200.0
"Lê Chân, Hải Phòng",75.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,6700.0
"Quận 3, Hồ Chí Minh",30.0,4.0,3.0,6.0,True,,N/A,N/A,N/A,N/A,9000.0
"Cầu Giấy, Hà Nội",40.0,3.0,5.0,8.0,False,,N/A,N/A,N/A,N/A,21700.0
"Bình Tân, Hồ Chí Minh",39.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3980.0
"Ba Đình, Hà Nội",35.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,7800.0
"Quận 5, Hồ Chí Minh",17.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,4600.0
"Tân Bình, Hồ Chí Minh",80.0,10.0,10.0,6.0,False,,N/A,N/A,N/A,N/A,14000.0
"Tân Phú, Hồ Chí Minh",50.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,6000.0
"Gò Vấp, Hồ Chí Minh",20.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,2600.0
"Nha Trang, Khánh Hòa",27.0,2.0,2.0,2.0,False,,N/A,N/A,N/A,N/A,2900.0
"Ba Đình, Hà Nội",35.0,3.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,12500.0
"Nha Trang, Khánh Hòa",75.0,8.0,9.0,8.0,True,,N/A,N/A,N/A,N/A,20000.0
"Long Biên, Hà Nội",56.0,4.0,6.0,8.0,False,,N/A,N/A,N/A,N/A,17700.0
"Quận 8, Hồ Chí Minh",65.0,4.0,,4.0,True,,N/A,N/A,N/A,N/A,8300.0
"Thanh Xuân, Hà Nội",30.0,4.0,,6.0,True,,N/A,N/A,N/A,N/A,90009.0
"Hoàng Mai, Hà Nội",30.0,2.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,4900.0
"Long Biên, Hà Nội",40.0,3.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,11000.0
"Hai Bà Trưng, Hà Nội",55.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,14800.0
"Quận 8, Hồ Chí Minh",15.0,2.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,2650.0
"Quận 8, Hồ Chí Minh",15.0,2.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,2650.0
"Tây Hồ, Hà Nội",48.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,12500.0
"Hai Bà Trưng, Hà Nội",31.0,2.0,4.0,4.0,True,,N/A,N/A,N/A,N/A,11000.0
"Long Biên, Hà Nội",100.0,3.0,3.0,4.0,True,,N/A,N/A,N/A,N/A,11300.0
"Hải An, Hải Phòng",50.0,4.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,4500.0
"Quận 8, Hồ Chí Minh",60.0,4.0,,4.0,True,,N/A,N/A,N/A,N/A,14800.0
"Gò Vấp, Hồ Chí Minh",115.0,4.0,6.0,5.0,False,,N/A,N/A,N/A,N/A,15300.0
"Quận 12, Hồ Chí Minh",70.0,4.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,6300.0
"Phú Nhuận, Hồ Chí Minh",74.0,9.0,8.0,6.0,False,,N/A,N/A,N/A,N/A,16400.0
"Thanh Xuân, Hà Nội",42.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,8600.0
"Thủ Đức, Hồ Chí Minh",52.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,6600.0
"Quận 12, Hồ Chí Minh",80.0,4.0,5.0,4.0,False,,N/A,N/A,N/A,N/A,5000.0
"Quận 3, Hồ Chí Minh",20.0,2.0,2.0,5.0,False,,N/A,N/A,N/A,N/A,4650.0
"Hoài Đức, Hà Nội",60.0,5.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,9300.0
"Quận 8, Hồ Chí Minh",80.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,15000.0
"Nhà Bè, Hồ Chí Minh",100.0,3.0,3.0,2.0,False,,N/A,N/A,N/A,N/A,5100.0
"Hai Bà Trưng, Hà Nội",52.0,6.0,,7.0,False,,N/A,N/A,N/A,N/A,16300.0
"Long Biên, Hà Nội",50.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,10900.0
"Bình Tân, Hồ Chí Minh",52.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,5150.0
"Quận 8, Hồ Chí Minh",102.0,7.0,7.0,5.0,False,,N/A,N/A,N/A,N/A,7500.0
"Đống Đa, Hà Nội",66.0,5.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,18200.0
"Quận 8, Hồ Chí Minh",64.0,4.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,7500.0
"Lê Chân, Hải Phòng",36.0,3.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,4850.0
"Quận 1, Hồ Chí Minh",83.0,,,10.0,False,,N/A,N/A,N/A,N/A,80000.0
"Quận 1, Hồ Chí Minh",11.0,3.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,1950.0
"Quận 12, Hồ Chí Minh",58.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,5600.0
"Hoàng Mai, Hà Nội",54.0,4.0,4.0,6.0,True,,N/A,N/A,N/A,N/A,28500.0
"Long Biên, Hà Nội",45.0,5.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,8700.0
"Quận 8, Hồ Chí Minh",80.0,9.0,9.0,4.0,False,,N/A,N/A,N/A,N/A,8500.0
"Nha Trang, Khánh Hòa",51.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,5500.0
"Long Biên, Hà Nội",46.0,5.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,8600.0
"Long Biên, Hà Nội",83.0,8.0,8.0,9.0,True,,N/A,N/A,N/A,N/A,43500.0
"Hoàng Mai, Hà Nội",90.0,3.0,2.0,2.0,False,,N/A,N/A,N/A,N/A,2480.0
"Thủ Dầu Một, Bình Dương",120.0,3.0,4.0,3.0,False,,N/A,N/A,N/A,N/A,2600.0
"Nha Trang, Khánh Hòa",76.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,26000.0
"Dương Kinh, Hải Phòng",60.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,2480.0
"Tây Hồ, Hà Nội",64.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,12000.0
"Quận 8, Hồ Chí Minh",102.0,7.0,7.0,5.0,False,,N/A,N/A,N/A,N/A,7500.0
"Thanh Xuân, Hà Nội",38.0,6.0,6.0,5.0,True,,N/A,N/A,N/A,N/A,2830.0
"Quận 12, Hồ Chí Minh",80.0,3.0,3.0,4.0,True,,N/A,N/A,N/A,N/A,6850.0
"Gò Vấp, Hồ Chí Minh",68.0,4.0,7.0,7.0,False,,N/A,N/A,N/A,N/A,13000.0
